H01|010201|600324|2019-06-30|LBBPRK|0200|1|
D01|000|4100000000|100200300
D01|000|4101010100|0
D01|000|4101010201|211979981
D01|000|4101010202|12460739
D01|000|4101010203|340938771
D01|000|4101010204|0
D01|000|4101010301|0
D01|000|4101010302|24900009657
D01|000|4101020100|0
D01|000|4101020200|1799820703
D01|000|4101030100|0
D01|000|4101030201|0
D01|000|4101030202|0
D01|000|4101040000|0
D01|000|4102010000|0
D01|000|4102020000|0
D01|000|4102030000|0
D01|000|4102040000|316164752
D01|000|4102050000|108021056
D01|000|4102990000|1749499849
D01|000|5100000000|27549072529
D01|000|5101010100|1010101010
D01|000|5101010200|4252295560
D01|000|5101010300|679980938
D01|000|5101010401|0
D01|000|5101010402|4167996295
D01|000|5101010403|0
D01|000|5101010404|0
D01|000|5101019900|149518009
D01|000|5101020100|79813811
D01|000|5101020200|0
D01|000|5102000000|20565925
D01|000|5103010000|0
D01|000|5103020000|47193082
D01|000|5103030100|0
D01|000|5103030200|4254444264
D01|000|5104000000|292934280
D01|000|5105000000|0
D01|000|5106010100|4914069353
D01|000|5106010200|815939048
D01|000|5106019900|3474853176
D01|000|5106020000|158683780
D01|000|5106030100|147199745
D01|000|5106039900|855450791
D01|000|5106040000|184812813
D01|000|5106050000|0
D01|000|5106060000|13626289
D01|000|5106070000|150220402
D01|000|5106080000|1482952462
D01|000|5106090000|7549057
D01|000|5199010000|0
D01|000|5199020000|0
D01|000|5199990000|378929846
D01|000|3104040100|1889822979
D01|000|4200000000|2827460761
D01|000|4201010000|0
D01|000|4201020000|0
D01|000|4202010000|0
D01|000|4202020000|0
D01|000|4203000000|0
D01|000|4204000000|2826387060
D01|000|4205000000|0
D01|000|4299000000|1073701
D01|000|5200000000|2884435526
D01|000|5201010000|0
D01|000|5201020000|0
D01|000|5202010000|0
D01|000|5202020000|0
D01|000|5203000000|2826387060
D01|000|5204000000|0
D01|000|5299000000|58048466
D01|000|3104040200|-56974765
D01|000|3104040300|1832848214
D01|000|5300000000|210000000
D01|000|4400000000|0
D01|000|5400000000|0
