H01|010201|600324|2019-06-30|LBBPRK|0100|1|
D01|000|1000000000|500
D01|000|1101010000|2365315600
D01|000|1101020000|1000000000000000000
D01|000|1102000000|0
D01|000|1103010000|24679485706
D01|000|1103020000|40424967
D01|000|1104010100|241508187374
D01|000|1104010200|4326306665
D01|000|1104010300|0
D01|000|1104010400|0
D01|000|1104010500|794424610
D01|000|1104020000|15730559112
D01|000|1201000000|34732000
D01|000|1202010000|5417278131
D01|000|1202020000|3936462956
D01|000|1203010000|0
D01|000|1203020000|0
D01|000|1204000000|0
D01|000|1299000000|7159917316
D01|000|2000000000|225298866293
D01|000|2101000000|448721356
D01|000|2102010100|44674392384
D01|000|2102010200|0
D01|000|2102020100|87714100000
D01|000|2102020200|0
D01|000|2103010000|18670000000
D01|000|2103020000|0
D01|000|2201010000|72665396945
D01|000|2201020000|410514676
D01|000|2201030000|0
D01|000|2202000000|0
D01|000|2203000000|0
D01|000|2299000000|1536770284
D01|000|3000000000|31037871524
D01|000|3101010000|70000000000
D01|000|3101020000|49051349999
D01|000|3102010000|0
D01|000|3102020000|0
D01|000|3102030000|0
D01|000|3102990000|0
D01|000|3103010000|0
D01|000|3103020000|0
D01|000|3103980000|0
D01|000|3103990000|0
D01|000|3104010000|2500209667
D01|000|3104020000|2618530843
D01|000|3105010000|3347632799
D01|000|3105020000|1622848214
D01|001|1000000000|251179258235
D01|001|1101010000|529393200
D01|001|1101020000|0
D01|001|1102000000|0
D01|001|1103010000|17579368646
D01|001|1103020000|30604342
D01|001|1104010100|58136691164
D01|001|1104010200|1219408147
D01|001|1104010300|0
D01|001|1104010400|0
D01|001|1104010500|21886201
D01|001|1104020000|2191933013
D01|001|1201000000|0
D01|001|1202010000|2905287004
D01|001|1202020000|2044980381
D01|001|1203010000|0
D01|001|1203020000|0
D01|001|1204000000|174969277956
D01|001|1299000000|2568052349
D01|001|2000000000|226942579629
D01|001|2101000000|292080292
D01|001|2102010100|14311337503
D01|001|2102010200|0
D01|001|2102020100|28031300000
D01|001|2102020200|0
D01|001|2103010000|18670000000
D01|001|2103020000|0
D01|001|2201010000|72665396945
D01|001|2201020000|410514676
D01|001|2201030000|0
D01|001|2202000000|0
D01|001|2203000000|92263729570
D01|001|2299000000|1119249995
D01|001|3000000000|24236678606
D01|001|3101010000|70000000000
D01|001|3101020000|49051349999
D01|001|3102010000|0
D01|001|3102020000|0
D01|001|3102030000|0
D01|001|3102990000|0
D01|001|3103010000|0
D01|001|3103020000|0
D01|001|3103980000|0
D01|001|3103990000|0
D01|001|3104010000|2500209667
D01|001|3104020000|2618530843
D01|001|3105010000|3347632799
D01|001|3105020000|-5178344704
D01|002|1000000000|90232006929
D01|002|1101010000|471380000
D01|002|1101020000|0
D01|002|1102000000|0
D01|002|1103010000|4302770967
D01|002|1103020000|7092710
D01|002|1104010100|82225481059
D01|002|1104010200|1287766331
D01|002|1104010300|0
D01|002|1104010400|0
D01|002|1104010500|531754414
D01|002|1104020000|7129555202
D01|002|1201000000|0
D01|002|1202010000|971131851
D01|002|1202020000|830756437
D01|002|1203010000|0
D01|002|1203020000|0
D01|002|1204000000|10198585677
D01|002|1299000000|1849582469
D01|002|2000000000|87220919422
D01|002|2101000000|77640827
D01|002|2102010100|11565329008
D01|002|2102010200|0
D01|002|2102020100|22117750000
D01|002|2102020200|0
D01|002|2103010000|0
D01|002|2103020000|0
D01|002|2201010000|0
D01|002|2201020000|0
D01|002|2201030000|0
D01|002|2202000000|0
D01|002|2203000000|53164952900
D01|002|2299000000|295246687
D01|002|3000000000|3011087507
D01|002|3101010000|0
D01|002|3101020000|0
D01|002|3102010000|0
D01|002|3102020000|0
D01|002|3102030000|0
D01|002|3102990000|0
D01|002|3103010000|0
D01|002|3103020000|0
D01|002|3103980000|0
D01|002|3103990000|0
D01|002|3104010000|0
D01|002|3104020000|0
D01|002|3105010000|0
D01|002|3105020000|3011087507
D01|003|1000000000|42199634789
D01|003|1101010000|552980500
D01|003|1101020000|0
D01|003|1102000000|0
D01|003|1103010000|767520574
D01|003|1103020000|2651253
D01|003|1104010100|42344243170
D01|003|1104010200|606425666
D01|003|1104010300|0
D01|003|1104010400|0
D01|003|1104010500|159893740
D01|003|1104020000|4153979594
D01|003|1201000000|0
D01|003|1202010000|661416489
D01|003|1202020000|365675947
D01|003|1203010000|0
D01|003|1203020000|0
D01|003|1204000000|1917967911
D01|003|1299000000|1244132345
D01|003|2000000000|42082491387
D01|003|2101000000|19294374
D01|003|2102010100|4612440278
D01|003|2102010200|0
D01|003|2102020100|12390550000
D01|003|2102020200|0
D01|003|2103010000|0
D01|003|2103020000|0
D01|003|2201010000|0
D01|003|2201020000|0
D01|003|2201030000|0
D01|003|2202000000|0
D01|003|2203000000|25022899815
D01|003|2299000000|37306920
D01|003|3000000000|117143402
D01|003|3101010000|0
D01|003|3101020000|0
D01|003|3102010000|0
D01|003|3102020000|0
D01|003|3102030000|0
D01|003|3102990000|0
D01|003|3103010000|0
D01|003|3103020000|0
D01|003|3103980000|0
D01|003|3103990000|0
D01|003|3104010000|0
D01|003|3104020000|0
D01|003|3105010000|0
D01|003|3105020000|117143402
D01|004|1000000000|31400242495
D01|004|1101010000|505818600
D01|004|1101020000|0
D01|004|1102000000|0
D01|004|1103010000|1030327404
D01|004|1103020000|23798
D01|004|1104010100|28889853342
D01|004|1104010200|611080943
D01|004|1104010300|0
D01|004|1104010400|0
D01|004|1104010500|80602886
D01|004|1104020000|436339835
D01|004|1201000000|0
D01|004|1202010000|543164000
D01|004|1202020000|425201325
D01|004|1203010000|0
D01|004|1203020000|0
D01|004|1204000000|1202312978
D01|004|1299000000|782014958
D01|004|2000000000|28810463336
D01|004|2101000000|18143144
D01|004|2102010100|6945592258
D01|004|2102010200|0
D01|004|2102020100|6056500000
D01|004|2102020200|0
D01|004|2103010000|0
D01|004|2103020000|0
D01|004|2201010000|0
D01|004|2201020000|0
D01|004|2201030000|0
D01|004|2202000000|0
D01|004|2203000000|15762766666
D01|004|2299000000|27461268
D01|004|3000000000|2589779159
D01|004|3101010000|0
D01|004|3101020000|0
D01|004|3102010000|0
D01|004|3102020000|0
D01|004|3102030000|0
D01|004|3102990000|0
D01|004|3103010000|0
D01|004|3103020000|0
D01|004|3103980000|0
D01|004|3103990000|0
D01|004|3104010000|0
D01|004|3104020000|0
D01|004|3105010000|0
D01|004|3105020000|2589779159
D01|005|1000000000|38471771203
D01|005|1101010000|305743300
D01|005|1101020000|0
D01|005|1102000000|0
D01|005|1103010000|999498115
D01|005|1103020000|52864
D01|005|1104010100|29911918639
D01|005|1104010200|601625578
D01|005|1104010300|0
D01|005|1104010400|0
D01|005|1104010500|287369
D01|005|1104020000|1818751468
D01|005|1201000000|34732000
D01|005|1202010000|336278787
D01|005|1202020000|269848866
D01|005|1203010000|0
D01|005|1203020000|0
D01|005|1204000000|8858031312
D01|005|1299000000|716135195
D01|005|2000000000|37388588353
D01|005|2101000000|41562719
D01|005|2102010100|7239693337
D01|005|2102010200|0
D01|005|2102020100|19118000000
D01|005|2102020200|0
D01|005|2103010000|0
D01|005|2103020000|0
D01|005|2201010000|0
D01|005|2201020000|0
D01|005|2201030000|0
D01|005|2202000000|0
D01|005|2203000000|10931826883
D01|005|2299000000|57505414
D01|005|3000000000|1083182850
D01|005|3101010000|0
D01|005|3101020000|0
D01|005|3102010000|0
D01|005|3102020000|0
D01|005|3102030000|0
D01|005|3102990000|0
D01|005|3103010000|0
D01|005|3103020000|0
D01|005|3103980000|0
D01|005|3103990000|0
D01|005|3104010000|0
D01|005|3104020000|0
D01|005|3105010000|0
D01|005|3105020000|1083182850
